id,screen_name,name,description,category,
23544596,mindykaling,Mindy Kaling,"The Mindy Project, on Hulu. Season 5 premieres October 4th. Why Not Me? is my second book. instagram: mindykaling",,
367054346,MIRAmaldives,MIRA,"Official Twitter account of the Maldives Inland Revenue Authority (MIRA). H: 1415, E: 1415@mira.gov.mv",,
141052723,MirandaKerr,Miranda Kerr,This is the official Miranda Kerr twitter account. Enjoy xxx,person,
152966047,missA_suzy,숮이,"Hi~! Suzy from the miss A ! follow our AQ Entertainment twitter @aqeofficial and my girls @missA_fei,@missA_jia and @missA_min",person,
8724862,MITSloan,MIT Sloan,Ideas made to matter.,,
13466522,mmblogs,MBS - Myanmar Blogs,Latest posts from Myanmar Blogs.,,
171574926,MMDA,Official MMDA,Official Twitter Account of the Metro Manila Development Authority | Hotline 136 | digitalmmda@gmail.com | VIBER 0906-1476975,,
293164310,MNDF_Official,MNDF,Official Twitter page of Maldives National Defence Force,,
341375478,MOI_Qatar,وزارة الداخلية - قطر,تعّرف على أنشطة وخدمات الوزارة من خلال حسابها الرسمي @MOI_Qatar #الداخلية_قطر,,
107370684,MoiseGuran,Moise Guran,"40 de ani jurnalist insurat, un copil",,
63253045,MonsterEnergy,Monster Energy,"#UnleashTheBeast https://t.co/qgChRebwPI https://t.co/ul5xeAYPNW 
https://t.co/8TIgfASmRx
https://t.co/onacwQzm8B",,
175298380,mornemorkel65,Morne Morkel,Proudly @OfficialCSA & @KKRiders,,
269838954,MovieUy,Movie,"Cine, teatro, opera, stand up, musica, artes escenicas, festivales, eventos, una comunidad virtual. Evolucionamos. nuestra marca tambien. Veni a Movie, vivilo.",,
15690495,mshahdy,Mohamed Shahdy,"lawyer by profession, human by nature. tweets are my own opinion and are not reflective of those of any firms, organizations, bodies I am afiliated with.",,
284967776,MTNRwanda,MTN Rwanda,"Since 1998, MTN Rwanda continues to expand its network, offer new and innovative packages and services and keep up with the latest trends in communications.",,
33494125,mtvasia,MTV Asia,Official MTV Asia Twitter Site,,
846243565,MusaHijazin,Musa Hijazin,ممثل كوميدي :- اؤمن ان الكوميديا تجتاز الحواجز وتختصر كل المسافات,,
16859797,muslimvoices,Muslim Voices,Project of @IUBloomington promoting dialogue and understanding between Muslims and Non-Muslims. Tweets from @rompenni.,,
148991994,MyanmarWatch,Burma/Myanmar Watch,Reports on Burma/Myanmar posted by Peacemakers Trust @peacemakers_ca. Posts/follows/mentions for research (not endorsement) purposes. Tweets deleted regularly.,,
225334453,MyDowntownDubai,Downtown Dubai,"Home to Burj Khalifa, The Dubai Fountain and The Dubai Mall. Follow us and keep up to date with all the beauty and events Downtown Dubai has to offer.",,
64738470,MySwitzerland_d,Schweiz Tourismus,"Schweiz #Tourismus, nationale Marketing- und Verkaufsorganisation des Reise-, #Ferien- und Kongresslandes #Schweiz twittert. #VERLIEBTindieSCHWEIZ",,
80298043,MySwitzerland_e,Switzerland Tourism,"#Switzerland Tourism, the national marketing organization for Switzerland, THE country for #holidays, #vacations, #Meetings. Visit us! #inLOVEwithSWITZERLAND",,
470307418,NancyAjram,Nancy Ajram,Passionate about my music and career.. Love my fans.. Love being home and creating in the kitchen.. My family is my priority.. Love nature..,,
16580226,NASAKennedy,NASA Kennedy / KSC,Official Tweets from NASA's Kennedy Space Center,,
117662694,NatGeoPhotos,Nat Geo Photography,All things photography from National Geographic. Like us on Facebook: https://t.co/17NiJ0092Z,,
83795099,NATO,NATO,Official Twitter account of NATO - the North Atlantic Treaty Organization. #NATO,,
17596622,nature_org,Nature Conservancy,"Our mission is to conserve the lands and waters on which all life depends. Working in 69 countries, all 50 U.S. states and your backyard.",,
182019066,naviomusic,#TheChosen #EastLORD,"1UEA, 5 PAM Awards, 1NEA, 4CMVA, 9 BUZZ Awards, 8 Hipipo Awards, a Kisima Award, 4 Channel O and 4 Kora Noms, 1AEA ETC! Bks: +256712432773 naviomusic1@gmail.com",,
23719107,nelsonbocaranda,Nelson Bocaranda S.,Periodista de https://t.co/LprQpB1b6J https://t.co/rmTt3OuHbG / https://t.co/eD9SjcCWrQ Premios:Ondas/Nacional de Periodismo/ Arturo Uslar Pietri-CNP,,
15762708,NelsonMandela,NelsonMandela,"The Nelson Mandela Foundation contributes to a just society by promoting the values, vision and work of our Founder #LivingTheLegacy RTs �� Endorsements",,
115044590,nico_rosberg,Nico Rosberg,Mercedes AMG F1 Silver Arrow Driver - Silberpfeil F1 Pilot,,
73443014,ninadobrev,Nina Dobrev,Where ever you go... there you are. Going day by day... so let's see where it takes me! Namaste.,,
15840909,northropgrumman,Northrop Grumman,"Welcome to Northrop Grumman, a leading global security company specializing in autonomous systems, cyber, C4ISR, logistics, & strike. Following �� endorsement.",,
233430873,Notebook,The Notebook,advertising: talk.instagram@gmail.com,,
396682155,novinitebg,Novinite BG,"Знаем за нещата, преди да се случат",,
50258955,Novostionline,Vecernje novosti,http://t.co/jxOmD7Bw1G,,
200267797,NTN24ve,NTN24 Venezuela,Cuenta oficial de NTN24 enfocada en Venezuela. Siga nuestra senal EN VIVO descargando nuestra app para iPhone o Android,,
270315421,nwscug,NWSC,We are the leading customer centered water utility in the world. Our customer is King and the reason We exist. Tel:0800200977/0800300977 Email:info@nwsc.co.ug,,
21323268,NYSE,NYSE,The NYSE makes it possible for companies to #ExchangeMore of what matters,,
14273050,NZZ,Neue Zurcher Zeitung,Hier vertwittert die @NZZ Schnelles und Tiefgrundiges. Es twittern Adrienne Fichter (@adfichter) und Oliver Fuchs (@oliphox).,,
49781518,O_Unas,rui unas,Um artista de variedades,,
34082810,obyezeks,Oby Ezekwesili,"A fiercely passionate believer in the public good of nations, serving before leading. Validated by God & my Dad who taught me to never dignify nonsense .",,
25390350,OECD,OECD,"Organisation for Economic Co-operation and Development, global policy forum: Better policies for better lives.",,
177838266,OfficialSLC,Sri Lanka Cricket,The Official Home of Sri Lanka Cricket,,
266644093,okanbayulgen,okan bayulgen,"baskasinin yararina bedenini, kafa gucunu veya el becerisini kullanarak ucretle calisan kimse",,
52422878,Olympics,Olympics,The Olympic Games,,
215439713,OMCHH_org,OMCHH,Organizacion de Medios de Comunicacion de Habla Hispana,,
297174372,onedrive,OneDrive,"Keep all your files and photos in OneDrive. Access and share them from your phone, tablet, and computer.",,
47628449,onefm913,ONE FM 91.3,,,
166566887,ONENT,ON E,#ON_E بتقنية HD تمنحك تجربة ممتعة ومجموعة مميزة من الأفلام والبرامج والمسلسلات الجديدة عبر تردد 10853 أفقي نايل سات معامل الترميز 27500 معامل تصحيح الخطأ 6/5,,
365918709,Online_khabar,Onlinekhabar,अनलाइनखबर डटकमको अफिसियल ट्वीटर ह्यान्डिल Official twitter handle of https://t.co/LqbvWvhdIM,,
1944241932,ooredoo_mm,Ooredoo Myanmar,Welcome to Ooredoo Myanmar's Official Twitter page - Tweet with us! Ooredoo ၿမန္မာ ရဲ႕ တရား၀င္ တြစ္တာ စာမ်က္ႏွာ က ၾကိဳဆိုပါ၏။ တြိလုပ္ၾကပါစို႔။,,
156179071,OoredooMaldives,Ooredoo Maldives,"Life's best moments are best shared on Ooredoo, the best network for your smartphone.",,
95270700,orangeJo,Orange Jordan,It's all about what matters to you�� Follow us to stay connected to all that is essential in your life.,,
132681657,pagina_siete,Pagina Siete,Diario nacional independiente fundado el 24 de abril de 2010. Tambien estamos en Facebok como: Pagina Siete https://t.co/zIR7eYYSLZ,,
903172238,Pak_JK,Jusuf Kalla,Wakil Presiden Republik Indonesia.,,
228494991,PalabrasConAmor,Hablamos De Amor,Frases inspiradoras pensamientos para reflexionar.,,
1387688922,pantip_kratoo,กระทู้เด็ดพันทิป,รวมกระทู้อ่านสนุกจาก พันทิป ใครมีกระทู้อะไรเจ๋งๆ ก็มาแชร์กันได้เลยนะคะ,,
15291335,ParamountPics,Paramount Pictures,Welcome to the Official Twitter Page for Paramount Pictures.,,
71016845,Paris,Paris,Compte officiel de la Ville de Paris. Une question ? Interrogez @Parisjecoute,,
14614833,passagensaereas,Melhores Destinos,O maior site de promocões de passagens aereas do Brasil. Receba promocões em primeira mao. [Melhores Destinos],,
169041906,PatriqKanyomozi,Kanyomozi District,"I know who I am.  Strictly personal opinion,retweets not endorsements.",,
27768807,Paula_White,Paula White-Cain,I love the Lord - He is my strength!,,
20165058,persianclick,Persian Click (کلیک),Persian Click or Click Farsi is the @BBCPersian's flagship #technology show. Presented by @nima,,
230845588,Persie_Official,Robin van Persie,@Fenerbahce,,
136578510,phasy,Fasy Ismael,Restaurateur/Hotelier from the @Maldives love @SeaHouseCafe @SeaHouseMart @SeaHouseHotels @SHBrasserie #ShareTheLove,,
233335916,PhilJones4,Phil Jones,Official Twitter account of Phil Jones.                            @ManUtd & @adidasUK athlete. http://t.co/vmJvynGJkY,,
32391821,philredcross,Philippine Red Cross,Committed to provide quality life-saving services that protect the life and dignity especially of indigent Filipinos in vulnerable situations. #BeRedCrossReady,,
45866207,PicknPay,Pick n Pay,"Bringing you the latest in food, specials, recipes & other fun stuff! We're available on Twitter: Mon to Sat: 8am - 7pm & Sun: 9am - 5pm.",,
216299334,piersmorgan,Piers Morgan,"'One day you're the cock of the walk, the next a feather duster.'",,
243101265,plustrafik,plusline1800880000,"PLUS Berhad, Menara Korporat, Persada PLUS, Persimpangan Bertingkat Subang, KM15, Lebuhraya Baru Lembah Klang, 47301, Petaling Jaya, Selangor Darul Ehsan.",,
263424208,PObahiagbon,Patrick Obahiagbon,Loyal Servant Of the Federal Republic Of Nigeria.. Maze...,,
525138075,podzemnavoda,D.A.Lori,Осудена на слобода,,
380957466,PoeticaAcciones,Accion Poetica,"�Si no susurran nuestras bocas, que griten nuestros muros!",,
306340109,PoliceMv,Maldives Police,"The Official Twitter account of the Maldives Police Service. Please do not report crime here. For emergencies, contact 119 or 332 2111/2112",,
23791197,policia,Policia Nacional,https://t.co/Wli0gJZH8D https://t.co/NlBmavtuUM https://t.co/vsvFxUqwLI https://t.co/FFWtUgY14z,,
348210900,POMCCI,Port Moresby Chamber,The Port Moresby Chamber of Commerce & Industry has been an active business chamber in Papua New Guinea's capital city since the 1920s.,,
46485425,ppkamigo,PedroPablo Kuczynski,"Naci en Lima, creci en Iquitos y Puno. Soy economista, profesor y musico que suena con un Peru mejor.",,
29187120,Pravdask,Pravda.sk,"Twitterovy kanal s vyberom najzaujimavejsich sprav z Pravda.sk, priebezne aktualizovany po cely den.",,
34666670,PresidenciaMX,Presidencia Mexico,Oficina de la Presidencia de la Republica 2012 - 2018.,,
40839292,PresidencyZA,PresidencyZA,This is the official Twitter page of The Presidency of the Republic of South Africa,,
217407489,proggieug,Proggie Uganda,"Get the scoop on the latest events happening around you! Search for events, find events by location or by category! https://t.co/K6dOf86LkG",,
38164846,PSG_inside,PSG Officiel,Le twitter officiel du Paris Saint-Germain. @PSG_English @PSG_Sverige @PSGIndonesia @PSGBrasil @PSG_Arab @PSG_Espanol,,
127483019,PTIofficial,PTI,Official twitter account of Pakistan Tehreek-e-Insaf. Support the fight against corruption & make your contribution by donating at https://t.co/xo3qCdRqek,,
18907051,qatarevents,Qatar Event Listings,All about Qatar's events! Grab the latest events happening in Qatar. Visit https://t.co/aCbGOCfFax,,
43682702,QatarHappening,Qatar Happening,Qatar's Favourite Events Magazine!,,
184694476,QatarPrayer,مواقيت الصلاة في قطر,تنبيه تلقائي لأوقات الصلاة في دولة قطر، بالإعتماد على دار التقويم القطري. Auto-alert for Prayer times in #Qatar.,,
121887978,QueenNoor,Noor Al Hussein,"faithful child of Abraham, idealistic global citizen/public servant in perpetual motion and proud mother;author:'Leap of Faith'",,
47363197,radityadika,raditya dika,"Seorang pencerita dalam berbagai macam medium: buku, film, dan digital. CP: 081285000335 (Wira)",,
300789811,RailaOdinga,Raila Odinga,"This is the official account of Rt. Hon Raila A Odinga, run by his media team. Personal tweets will be signed RAO.",,
63695781,raisa6690,Raisa Andriana,"I'm a singer, in love forever with it. In it for the love of music, not for the glitter and gold :) Contact person : Boim +628568526196 (adryboim@yahoo.com)",,
62786191,ramonbautista,Ramon Bautista,Internet action star,,
108936259,rampalarjun,arjun rampal,To touch is to heal. To hurt is to steal. Let's heal.,,
16017996,Raytheon,Raytheon,Raytheon is an international defense tech company. Our issues: global security & support for our troops. Find your mission: @Raytheon_Jobs,,
15556862,reallynattu,Nattu,"Explorer, photographer by passion, UX & UI at @ServisHero, from the very beautiful islands of the Maldives. Co-founder of @Maldives & @kickstartmv",,
452155423,realmadriden,Real Madrid C.F.,"Official Twitter account of Real Madrid C.F. ESPANOL @realmadrid, FRANÇAIS @realmadridfra, العربيه @realmadridarab, 日本語 @realmadridjapan.",,
174266952,Realtaeyang,TAEYANG,,,
196679942,RealVolya,Pavel Volya,Премьера! Новый альбом �Мысли и музыка� уже доступен. Эксклюзивно в iTunes и Apple Music: https://t.co/C31jDBXp96,,
52471614,realwbonner,William Bonner,Sobretudo tio.,,
17540485,redbull,Red Bull,#GivesYouWings,,
18219976,RedeGlobo,Globo,Perfil oficial da Globo.,,
14361155,Refugees,UN Refugee Agency,The official account of #UNHCR. Follow us as we provide vital aid and protection to #refugees + the forcibly displaced around the world and stand #WithRefugees,,
234343491,RegSprecher,Steffen Seibert,"Hier twittert Steffen Seibert, Sprecher der Bundesregierung und Chef des Bundespresseamtes (BPA). Tweets seiner Mitarbeiter/innen enden mit dem Kurzel (BPA).",,
32858804,ResoluteSupport,Resolute Support,"Committed to the security, reconstruction and extension of governance in Afghanistan. RT/follow does not necessarily mean endorsement.",,
63439837,RESPEKT_CZ,Tydenik Respekt,"Tydenik Respekt se profiluje jako liberalni, kriticke medium, ktere věri ve svobodu lidskeho ducha a nutnost pochybovat pri jejim kazdodennim naplnovani.",,
41139382,revistabla,BLa,,,
21207962,RevistaEpoca,Epoca,"Site da Revista Epoca - Brasil, Sociedade, Mundo, Saude, Ciencia, Tecnologia, Negocios e Cultura.",,
18079284,RevistaSemana,Revista Semana,Periodismo con caracter. Participe en #preguntaSemana #recomendadoSemana y #soySemana,,
17240425,revistasuper,Superinteressante,Acredite no conhecimento. Enxergue SUPER.,,
1362191299,RHCJO,RHC,الديوان الملكي الهاشمي - The Royal Hashemite Court. تغريدات جلالة الملك عبدالله الثاني تنتهي بـ Tweets from His Majesty King Abdullah II are signed #ABH,,
